clean_text,category
one can make all kind claims modi govt was quick act foreign funding but failed set framework that indian citizens living abroad can vote indian elections steps were either taken strengthen the rti act which the strongest tool against corruption,1.0
"expected
everything fake modi govt
dont want youth grow why crypto regulation sirf jumla ",-1.0
they are looters dakus chor and taritors billions looted just for the family but worst thing they sold the country and secrerts modi same goes for the zardarisbhuttos,-1.0
only you ever invested money your life you know the answer this question nehruvian education system sucks modi has lot work ,-1.0
our sicular media friends are preparing themselves come out with reason for modi’ victory once modi wins bound happen these sicular will cry say people were too scarred and voted for modi ’ not modi’ victory and watch all the funs after elec,1.0
sad smriti irani address our prime minister shri narendra modi just calling him narendra modi her rally badrohi why ,-1.0
wrong options nirav modi choksi shah adani list big for time being limit only ,-1.0
will continued after 2019 modi would ,0.0
modi govt totally failed every front because its negative approach naturally they will find negativity positivity,-1.0
india under modi has done well all employed and well fed ’ now concerned with upping their fashion quotient with tshirts caps and badges,0.0
those who cry that india wont survive without modi remember yashodaben doing fine without him for yearssources,1.0
you are not angry anybody yet your languagehandle name grumpy  not modis lawyer defend him yet everyone can very well see the change his work aakhen band karke duniya dekhoge duniya buri sunai degi baaki khub maze utha raho aap,1.0
yes please keep continue get inspired with modi many let pullers but focussed you good work,1.0
big joke there nothing new done this govt except advertisement whatever has been done the continuation vajpayee manmohan singh era this will happen all the time irrespetive the party have you heard achhe din from modi this election campaign,1.0
firm accused the billion pnb scam case nirav modi moved high court against selling paintings ,-1.0
keep dreaming unfortunately man your repute has lower yourself day and day out because your hatred for modi get well soon,-1.0
yes even surgical strikes were initiated after 2611 but executed during modi ,0.0
modi has undoubtedly been the biggest shot the arm for the indian economy vote for modi ,0.0
modi not just name personit pride our nationit personality every indian living out states countrieswe cant assure the bright future but would have the every chance become top most country global canvas,1.0
least see the context his point isnt talking abt terrorism that only indias responsibility maintain good relations didnt modi try his first years why shouldnt change tack return got major terrorist attacks security forces 2016,1.0
thankless nehru gandhi dynasty did not move forward with drdos suggestion test the anti satellite missile now accusing narendra modi theatrics post independence congress party the dynasty were are will remain disgrace curse india ,0.0
achievement modi government bomb blast last five years riots last five years terrorists attacked forces pathakot and uri received surgical strike pulwamae attack happened lieu air strike balakot,0.0
think modi blessed imran with nobel peace prize  plez retweet smile like ,1.0
muslims wont vote for bjp why much hate modi,-1.0
when was kid during the congress govt heshe used earn after 20years under the modi govt heshe earns money not because heshe got job but bcoz modiji came and modiji cameand came and came,0.0
excusee havent sew profile tweeted modi once again saw tweet once thts why replied knw people masters manipulation,0.0
for modi and shah rhetoric surgical strikes infiltrators key prop repository the days major electionrelated developments ,1.0
